chapter,dialogue,speaker,receiver
13,"You saw him viciously attack me,",James diGriz,Bar Customer
13,I'm going to call the police now—see that he doesn't leave.,James diGriz,Bar Customer
14,"You have been given a Royal Command,",Royal Attendant,James diGriz
14,"Let go the suit or I push your buck-toothed face the punch bowl in,",James diGriz,Royal Attendant
14,"That's better,",James diGriz,Royal Attendant
14,Now—who wants to see me—the King?,James diGriz,Royal Attendant
14,"Her majesty, the Queen,",Royal Attendant,James diGriz
14,That's good. I want to see her too. Show the way.,James diGriz,Royal Attendant
14,"Your majesty, this is the Baron—",Royal Attendant,Queen Helda
14,"Grav not Baron,",James diGriz,Queen Helda
14,"Grav Bent Diebstall from a poor provincial family, cheated centuries ago of our rightful title by thieving and jealous counts.",James diGriz,Queen Helda
14,"I don't recognize all of your honors, Grav Bent,",Queen Helda,James diGriz
14,"Galactic medals, your majesty. A younger son of the provincial nobility, his family impoverished by the greedy and corrupt, can find little opportunity to advance himself here on Freibur. That is why I took service offplanet and served for the best years of my youth in the Stellar Guard. These are for commonplace happenings such as battles, invasions and space boardings. But this is the one I can really take pride in—",James diGriz,Queen Helda
14,"This is the Stellar Star, the most prized award in the Guards.",James diGriz,Queen Helda
14,"It's beautiful,",Queen Helda,James diGriz
14,"It is that,",James diGriz,Queen Helda
14,"I don't enjoy describing the medal's history, but if it is a royal command...?",James diGriz,Queen Helda
14,"A very great pleasure to meet your majesty,",James diGriz,King Villelm
14,"I am by way of being a bit of an entomologist myself, if you will pardon the expression, hoping to follow in your royal footsteps. I am keen on this and feel that greater attention should be paid on Freibur, more respect given I should say, and more opportunity taken to utilize the advantageous aspects of the forminifera, lepidoptera and all the others. Heraldry, for instance, the flags might utilize the more visual aspects of insects....",James diGriz,King Villelm
14,"Because of your majesty's interest,",James diGriz,King Villelm
14,"I carefully kept this specimen, carrying it across countless light years to reach its logical resting place, your highness's collection.",James diGriz,King Villelm
14,"But you must see it more closely, your highness,",James diGriz,King Villelm
14,Save it! Save it!,James diGriz,King Villelm
14,A valuable specimen!,James diGriz,King Villelm
14,Leave off you title-stealing clots!,James diGriz,
14,I say ... I say ...,King Villelm,James diGriz
15,"You have visitors, Grav Diebstall,",Prison Turnkey,James diGriz
15,Tell them to go to hell!,James diGriz,Prison Turnkey
15,There's no one on this poxy planet I want to see.,James diGriz,Prison Turnkey
15,"I will not sign a suicide note so you can butcher me in my sleep,",James diGriz,Royal Attorney
15,"That is an unfair suggestion,",Royal Attorney,James diGriz
15,I am the Royal Attorney and would never condone such an action.,Royal Attorney,James diGriz
15,"I will not commit suicide voluntarily,",James diGriz,Royal Attorney
15,That is the last word that will be said on the subject.,James diGriz,Royal Attorney
15,"There are a number of crimes you could be charged with young man,",Royal Attorney,James diGriz
15,"I hope this will not have to be done,",Royal Attorney,James diGriz
15,"since it would only cause harm to all concerned. The King himself does not wish to see this happen, and in fact has pressed upon me his earnest desire to have this affair ended quietly now. His desire for peace has prevailed upon us all, and I am here now to put his wish into action. If you will sign this apology, you will be placed aboard a starship leaving tonight. The matter will be ended.",Royal Attorney,James diGriz
15,"Trying to get rid of me to cover up your drunken brawls at the palace, hey?",James diGriz,Royal Attorney
15,"You are being insulting, sir!",Royal Attorney,James diGriz
15,"You are not without blame in this matter, remember. I heartily recommend that you accept the King's leniency in this tragic affair and sign the apology.",Royal Attorney,James diGriz
15,Apologize? Never!,James diGriz,Royal Attorney
15,"I was merely defending my honor against your drunken louts and larcenous nobility, all descended from thieves who stole the titles rightly belonging to my family!",James diGriz,Royal Attorney
15,Who's there? What do you want?,James diGriz,Rdenrundt Thug
15,"Up quickly, and get dressed, Diebstall. You're getting out of here.",Rdenrundt Thug,James diGriz
15,Assassins!,James diGriz,Rdenrundt Thug
15,"So that's vile King Villy's bright idea, is it? Going to put a rope around my neck and swear I hung myself? Well come on—but don't think it will be easy!",James diGriz,Rdenrundt Thug
15,Don't be an idiot!,Rdenrundt Thug,James diGriz
15,And shut the big mouth. We're here to get you out. We're friends.,Rdenrundt Thug,James diGriz
15,Friends!,James diGriz,Rdenrundt Thug
15,Murderers is more like it! You'll pay dearly for this crime.,James diGriz,Rdenrundt Thug
16,"Going to torture me before you kill me, swine!",James diGriz,Rdenrundt Thug
16,"Don't worry about that,",The Count of Rdenrundt,James diGriz
16,you are among friends. People who can understand your irritation with the present régime.,The Count of Rdenrundt,James diGriz
16,"Rdenrundt—The Count of Rdenrundt,",James diGriz,The Count of Rdenrundt
16,I might believe you were telling me the truth if you weren't his Highness's first cousin. I find it hard to consider that you would steal a man from the royal jail for your own purposes....,James diGriz,The Count of Rdenrundt
16,"It's not important what you believe,",The Count of Rdenrundt,James diGriz
16,"Villelm may be my cousin—that doesn't mean I think he is the perfect ruler for our planet. You talked a lot a about your claims to higher rank and the fact that you had been cheated. Did you mean that? Or are you just another parlor wind-bag? Think well before you answer—you may be committing yourself. There may be other people who feel as you do, that there is change in the wind.",The Count of Rdenrundt,James diGriz
16,"If you are telling me the truth, then you have a man at your side who will go the whole course. If you are lying to me and this is some trick of the King's—well then, Count, be ready to fight!",James diGriz,The Count of Rdenrundt
16,"No need to fight,",The Count of Rdenrundt,James diGriz
16,"Not between us at least. We have a difficult course ahead of us, and we must learn to rely upon each other.",The Count of Rdenrundt,James diGriz
16,I sincerely hope that I will be able to rely on you. Freibur is a far different world from the one our ancestors ruled. The League has sapped the fight from our people. There are none I can really rely on.,The Count of Rdenrundt,James diGriz
16,There's nothing wrong with the bunch who took me out of my cell. They seemed to do the job well enough.,James diGriz,The Count of Rdenrundt
16,Muscle!,The Count of Rdenrundt,James diGriz
16,Thugs with heads of solid stone. I can hire all of those I need. What I need are men who can lead—help me to lead Freibur into its rightful future.,The Count of Rdenrundt,James diGriz
16,Did you dream up the torn piece of uniform left in the guard's hand in the prison? That was a good touch.,James diGriz,The Count of Rdenrundt
16,"You're quite observant, Bent,",The Count of Rdenrundt,James diGriz
16,"A matter of training,",James diGriz,The Count of Rdenrundt
16,"There was this piece of red cloth with a button in the guard's hand, like something he had grabbed in a struggle. Yet all of the men I saw were dressed only in black. Perhaps a bit of misdirection....",James diGriz,The Count of Rdenrundt
16,"With each passing moment I'm getting happier that you have joined me,",The Count of Rdenrundt,James diGriz
16,"The Old Duke's men wear red livery, as you undoubtedly know....",The Count of Rdenrundt,James diGriz
16,"And the Old Duke is the strongest supporter of Villelm IX,",James diGriz,The Count of Rdenrundt
16,It wouldn't hurt in the slightest if he had a falling out with the King.,James diGriz,The Count of Rdenrundt
16,"Not the slightest,",The Count of Rdenrundt,James diGriz
16,Does that robot burn coal—?,James diGriz,The Count of Rdenrundt
16,"It does,",The Count of Rdenrundt,James diGriz
16,It is a perfect example of what is wrong with the Freiburian economy under the gracious rule of Villelm the Incompetent. You don't see any robots like this in the capital!,The Count of Rdenrundt,James diGriz
16,"I should hope not,",James diGriz,The Count of Rdenrundt
16,Of course I've been away a long time ... things change....,James diGriz,The Count of Rdenrundt
16,"They don't change fast enough! And don't act galactic-wise with me, Diebstall. I've been to Misteldross and seen how the rubes live. You have no robots at all—much less a contraption like this.",The Count of Rdenrundt,James diGriz
16,"Two hundred years come next Grundlovsday we will have been in the League, milked dry and pacified by them—and for what? To provide luxuries for the King in Freiburbad. While out here we get a miserable consignment of a few robot brains and some control circuitry. We have to build the rest of the inefficient monsters ourselves. And out in the real sticks where you come from they think robot is a misspelling of a boat that goes with oars!",The Count of Rdenrundt,James diGriz
16,Look at that!,The Count of Rdenrundt,Old Robot
16,"Down to eighty pounds pressure! Next thing you know the thing will be falling on its face and burning the place down. Stoke, you idiot—stoke!!",The Count of Rdenrundt,Old Robot
16,"Outside, dammit, outside!",The Count of Rdenrundt,Old Robot
16,And you're married too?,James diGriz,Kurt
16,"No. Never had the time, I guess. Now I suppose it's too late, at least for awhile. When this whole business is over and life is a little more peaceful there'll be plenty of time to settle down.",Kurt,James diGriz
16,"How right,",James diGriz,Kurt
16,"What about the Count? Is he married? I've been away so many years that it's hard to keep track of that kind of thing. Wives, children and such.",James diGriz,Kurt
16,"Well ... yes, you might say. I mean the Count was married, but there was an accident, he's not married now....",Kurt,James diGriz
16,"Is it action, sir? Is that why you sent for me?",James diGriz,The Count of Rdenrundt
16,"Sit down, sit down,",The Count of Rdenrundt,James diGriz
16,Relax. Want a cigarette?,The Count of Rdenrundt,James diGriz
16,"Not today, sir. I'm laying off smoking for awhile. Sharpening up the old eye. Keeping the old trigger finger limber and ready for action.",James diGriz,The Count of Rdenrundt
16,What do you know about the Radebrechen family?,The Count of Rdenrundt,James diGriz
16,"Absolutely nothing,",James diGriz,The Count of Rdenrundt
16,Should I?,James diGriz,The Count of Rdenrundt
16,No ... no....,The Count of Rdenrundt,James diGriz
16,"Come with me,",The Count of Rdenrundt,James diGriz
16,"It's all right,",The Count of Rdenrundt,Castle Guard
16,He's with me.,The Count of Rdenrundt,Castle Guard
16,"Gotta search him anyway,",Castle Guard,The Count of Rdenrundt
16,Orders.,Castle Guard,The Count of Rdenrundt
16,"This is Grav Bent Diebstall,",The Count of Rdenrundt,Angelina
16,"The man you wanted to see, Engela.",The Count of Rdenrundt,Angelina
16,"Why thank you, Cassitor,",Angelina,The Count of Rdenrundt
16,"It was very nice of you to bring Grav Bent here,",Angelina,The Count of Rdenrundt
16,"Why did you tell all those lies about being in the Stellar Guard,",Angelina,James diGriz
16,"Well I certainly couldn't tell all those nice people what I've really been doing all these years I have been away, could I?",James diGriz,Angelina
16,"What were you doing, Bent?",Angelina,James diGriz
16,"That's really my business, isn't it,",James diGriz,Angelina
16,"And while we're asking questions, I would like to know who you are, and how come you seem to throw more weight around than the great Count Cassitor?",James diGriz,Angelina
16,"Since I am in the stronger position here, I think you'll find it wise to answer my questions. Don't be afraid of shocking me. You would be surprised at the things I know about.",Angelina,James diGriz
16,"You're the one behind this revolution idea, aren't you,",James diGriz,Angelina
16,"Yes,",Angelina,James diGriz
16,"Well if you must know then,",James diGriz,Angelina
16,"I was smuggling. It is a very interesting occupation if you happen to know what to take where. For a number of years I found it was a most lucrative business. Finally though, a number of governments felt I was giving them unfair competition, since they were the only ones allowed to cheat the public. With the pressure on I returned to my sluggish native land for a period of rest.",James diGriz,Angelina
16,Would you mind telling me what a local family named Radebrechen has to do with you?,James diGriz,Angelina
16,What makes you ask?,Angelina,James diGriz
16,Your smiling friend Cassitor Rdenrundt asked me about them before we came here. I told him I knew nothing. What's their connection with you?,James diGriz,Angelina
16,"They want to kill me,",Angelina,James diGriz
16,"That would be a shame—and a waste,",James diGriz,Angelina
16,What can I do about it?,James diGriz,Angelina
16,"I want you to be my bodyguard,",Angelina,James diGriz
16,and please spare me any remarks about how it is a body you would like to guard. I get enough of that from Cassitor.,Angelina,James diGriz
16,"All I wanted to say was that I accepted the position,",James diGriz,Angelina
16,Just tell me more about the people who are out to kill you.,James diGriz,Angelina
16,"It seems that Count Rdenrundt was married,",Angelina,James diGriz
16,"His wife committed suicide in a very stupid and compromising manner. Her family—who are of course the Radebrechen—think I killed her, and want to revenge her supposed murder by killing me in turn. Apparently in this lost corner of Freibur the vendetta still has meaning, and this family of rich morons still subscribe to it.",Angelina,James diGriz
16,Was it suicide?,James diGriz,Angelina
16,Or did you kill her?,James diGriz,Angelina
16,"Yes, I killed her,",Angelina,James diGriz
17,Why not? It's always no now and I've had enough of it!,The Count of Rdenrundt,Angelina
17,"Put the gun away, Bent—it's all over,",Angelina,James diGriz
17,"Wait here,",Angelina,James diGriz
17,Want me to fix it so the Count joins his noble ancestors in the family crypt?,James diGriz,Angelina
17,He still has his uses. I managed to control my temper—so you had better hold yours.,Angelina,James diGriz
17,Mine's in great shape. But what makes you think you can still get work on cooperation out of him? He's going to have an awful sore head when he comes to.,James diGriz,Angelina
17,"I can still handle him and make him do whatever I want—within limits. The limitations are his own natural abilities, which I didn't realize were so slight when I picked him to head this revolt. I'm afraid his cowardice is slowly destroying any large hopes I might have had for him. He will still have value as a figurehead and we must use him for that. But the power and decisions must be ours.",Angelina,James diGriz
17,Just what is this we and ours business? Where do I fit in?,James diGriz,Angelina
17,"I want you to come in with me on this thing,",Angelina,James diGriz
17,A partnership. We'll keep the Count of Rdenrundt out in front until the plan succeeds. Then eliminate him and go the rest of the way ourselves. Do you agree?,Angelina,James diGriz
17,"Well,",James diGriz,Angelina
17,Well....,James diGriz,Angelina
17,"I hate to look a gift rocket in the tubes,",James diGriz,Angelina
17,"nevertheless—why me? A simple but hard working bodyguard, who will guard your person, labor for the cause and look forward to the restoration of his stolen lands and title. How come the big jump from office boy to board chairman?",James diGriz,Angelina
17,"You know better than to ask that,",Angelina,James diGriz
17,"I think you can handle this job as well as I can, and enjoy doing it. Working together, you and I will make this the cleanest revolt that ever took over a planet. What do you say?",Angelina,James diGriz
17,"It would be something, wouldn't it. You and I ... together.",Angelina,James diGriz
17,What's wrong?,James diGriz,Angelina
17,A pretty face—is that all you think of?,Angelina,James diGriz
17,Are you men all alike—all the same—?,Angelina,James diGriz
17,Nonsense!,James diGriz,Angelina
17,You wanted me to kiss you—don't deny it! What changed your mind?,James diGriz,Angelina
17,Would you want to kiss her?,Angelina,James diGriz
17,"Dead,",James diGriz,Angelina
17,Killed by his own poison.,James diGriz,Angelina
17,"I was sleeping, I didn't hear him open the window,",Angelina,James diGriz
17,Thank you.,Angelina,James diGriz
17,"Don't you realize this girl doesn't exist except in your own memory,",James diGriz,Angelina
17,It's past like everything else. You were a baby—now you're a woman. You were a little girl—now you're a woman. You may have been this girl—but you are not any more!,James diGriz,Angelina
17,"You're none of those things of the past, Angelina!",James diGriz,Angelina
17,You are yourself ... just yourself!,James diGriz,Angelina
18,"Here's the killer,",James diGriz,The Count of Rdenrundt
18,"Stay here, Bent,",The Count of Rdenrundt,James diGriz
18,Well look at that!,James diGriz,The Count of Rdenrundt
18,You know what this is?,The Count of Rdenrundt,James diGriz
18,"Of course,",James diGriz,The Count of Rdenrundt
18,But not from seeing them on Freibur. They aren't that common.,James diGriz,The Count of Rdenrundt
18,"They aren't common at all,",The Count of Rdenrundt,James diGriz
18,"As far as I know this is the only one on the planet—so I wish you wouldn't mention it to anybody. Anybody,",The Count of Rdenrundt,James diGriz
18,"Not my business,",James diGriz,The Count of Rdenrundt
18,I think a man's entitled to his privacy.,James diGriz,The Count of Rdenrundt
18,"You're not a stupid man, Grav Diebstall,",The Count of Rdenrundt,James diGriz
18,"You've been offplanet and seen other worlds. You know how backward and suppressed we are here, or you wouldn't have joined with me to help throw off the yoke around our planet's neck. No sacrifice is too great if it will bring closer this day of liberation.",The Count of Rdenrundt,James diGriz
18,This foreign woman you have been guarding—,The Count of Rdenrundt,James diGriz
18,"She had been of some help in organizing things, but is now putting us in an embarrassing position. There has been one attempt on her life and there will probably be others. The Radebrechen are an old and loyal family—her presence is a continued insult to them.",The Count of Rdenrundt,James diGriz
18,"I think that you can do the job she is doing. Just as well, and perhaps better. How would you like that?",The Count of Rdenrundt,James diGriz
18,"I am honored, noble Count,",James diGriz,The Count of Rdenrundt
18,But what will happen to the foreign woman? I don't imagine she will think much of the idea.,James diGriz,The Count of Rdenrundt
18,"What she thinks is not important,",The Count of Rdenrundt,James diGriz
18,"We cannot be cruel to her,",The Count of Rdenrundt,James diGriz
18,"We'll just hold her in custody. She has some guards who I imagine will be loyal, but my men will take care of them. You will be with her and arrest her at the proper time. Just turn her over to the jailers who will keep her safe. Safe for herself, and out of sight where she can cause no more trouble for us.",The Count of Rdenrundt,James diGriz
18,"It's a good plan,",James diGriz,The Count of Rdenrundt
18,"I don't enjoy the thought of putting this poor woman in jail, but if it is necessary to the cause it must be done. The ends justify the means.",James diGriz,The Count of Rdenrundt
18,"You're right. I only wish I was able to state it so clearly. You have a remarkable ability to turn a phrase, Bent. I'm going to write that down so I can remember it. The ends justify....",The Count of Rdenrundt,James diGriz
18,"If we are going to do this we should not waste any time, Count Rdenrundt,",James diGriz,The Count of Rdenrundt
18,I suggest 1800 hours tonight for the action. That will give you enough time to arrange for the capture of her guards. I will be in her rooms and will arrest her as soon as I have a message from you that the first move has succeeded.,James diGriz,The Count of Rdenrundt
18,"You're correct. A man of action as always, Bent. It will be as you say.",The Count of Rdenrundt,James diGriz
18,Can we be overheard here?,James diGriz,Angelina
18,"No, the room is completely shielded.",Angelina,James diGriz
18,"Your former boy-friend, Count Cassi, has a snooper-detector. He may have other equipment for listening to what goes on here.",James diGriz,Angelina
18,"I know about the detector,",Angelina,James diGriz
18,I arranged for him to get it—without his knowledge of course—and made sure it was useless on the best frequencies. I keep a close watch on his affairs that way.,Angelina,James diGriz
18,Were you listening in a few minutes ago when he was making arrangements with me to kill your guards and throw you into the dungeons downstairs?,James diGriz,Angelina
18,"No, I wasn't listening,",Angelina,James diGriz
18,I was busy just remembering last night.,Angelina,James diGriz
18,"Well, if that little bit of news doesn't interest you,",James diGriz,Angelina
18,Perhaps this does. The rough Radebrechens didn't send that killer last night—the Count did.,James diGriz,Angelina
18,"I think you have underestimated the desperation of that rat upstairs. When you dropped him with that bottle yesterday, you pushed him just as far as he could be pushed. He must have had his plans already made and you made his mind up for him. The sergeant of the guard recognized the assassin and connected him with the Count. That also explains how the killer got access to the roof and knew just where to find you. It's also the best explanation I can imagine for the suddenness of this attack. There's too much coincidence here with the thing happening right after your battle with Cassitor the Cantankerous.",James diGriz,Angelina
18,Well—what are you going to do about it?,James diGriz,Angelina
18,Don't you think it's more important to ask what you are going to do about it?,Angelina,James diGriz
18,"You know I'm not Grav Bent Diebstall,",James diGriz,Angelina
18,How long have you known?,James diGriz,Angelina
18,"For quite a while; since soon after you came here, in fact.",Angelina,James diGriz
18,Do you know who I am—?,James diGriz,Angelina
18,"I have no idea what your real name is, if that's what you mean. But I do remember how angry I was when you tricked me out of the battleships, after all my work. And I recall the intense satisfaction with which I shot you in Freiburbad. Can you tell me your name now?",Angelina,James diGriz
18,"Jim,",James diGriz,Angelina
18,"James diGriz, known as Slippery Jim to the trade.",James diGriz,Angelina
18,"How nice. My name is really Angela. I think it was done as a horrid joke by my father, which is one of the reasons I enjoyed seeing him die.",Angelina,James diGriz
18,Why haven't you killed me?,James diGriz,Angelina
18,"Why should I, darling?",Angelina,James diGriz
18,We've both made mistakes in the past and it has taken us a dreadfully long time to find out that we are just alike. I might as well ask you why you haven't arrested me—that's what you started out to do isn't it?,Angelina,James diGriz
18,It was—but....,James diGriz,Angelina
18,"But, what? You must have come here with that idea in mind, but you were fighting an awful battle with yourself. That's why I hid the fact that I knew who you really were. You were growing up, getting over whatever idiotic notions ever involved you with the police in the first place. I had no idea how the whole thing would come out, though I did hope. You see I didn't want to kill you, not unless I had to. I knew you loved me, that was obvious from the beginning. It was different from the feeble animal passion of all those male brutes who have told me that they love me. They loved a malleable case of flesh. You love me for everything that I am, because we are both the same.",Angelina,James diGriz
18,"We are not the same,",James diGriz,Angelina
18,You kill—and enjoy killing—that's our basic difference. Don't you see that?,James diGriz,Angelina
18,Nonsense!,Angelina,James diGriz
18,"You killed last night—rather a good job too—and I didn't notice any reluctance on your part. In fact, wasn't there a certain amount of enthusiasm?",Angelina,James diGriz
18,"Let's leave Freibur,",James diGriz,Angelina
18,Get away from this monstrous and unnecessary rebellion. There will be deaths and killing and no need for them.,James diGriz,Angelina
18,"We'll go—if we go someplace where we can do just as well,",Angelina,James diGriz
18,"That's not the major point though. There's something you are going to have to settle in your own mind before you will be happy. This stupid importance you attach to death. Don't you realize how completely trivial it is? Two hundred years from now you, I and every person now living in the galaxy will be dead. What does it matter if a few of them are helped along and reach their destination a bit quicker? They'd do the same to you if they had the chance.",Angelina,James diGriz
18,"You're wrong,",James diGriz,Angelina
18,"Why did you do it, Jim?",Angelina,James diGriz
18,Why did you want to do it?,Angelina,James diGriz
18,"You didn't do anything,",Angelina,James diGriz
18,"I did it myself because I let myself believe that one man could be any different from the others. You have taught me a valuable lesson, and out of gratitude I will kill you quickly, instead of in the way I would much prefer.",Angelina,James diGriz
18,"What the hell are you talking about,",James diGriz,Angelina
18,"Don't play the innocent to the very end,",Angelina,James diGriz
18,That was the radar post. I installed the equipment myself and have the operators bribed to give me first notice. A ring of ships—as you well know—has dropped from space and surrounded this area. Your job was to keep me occupied so I wouldn't notice this. The plan came perilously close to succeeding.,Angelina,James diGriz
18,If I told you I was innocent—gave you my most sincere word of honor—would you believe me?,James diGriz,Angelina
18,I have nothing to do with this and know nothing about it.,James diGriz,Angelina
18,"Hooray for the Boy Space Scout,",Angelina,James diGriz
18,"Why don't you admit the truth, since you will be dead in twenty seconds no matter what you say.",Angelina,James diGriz
18,I've told you the truth.,James diGriz,Angelina
18,"Good-by, James diGriz. It was nice knowing you—for a while. Let me leave you with a last pleasant thought. All this was in vain. There is a door and an exit behind me that no one knows about. Before your police get here I shall be safely gone. And if the thought tortures you a bit, I intend to go on killing and killing and killing and you will never be able to stop me.",Angelina,James diGriz
18,"Spare me the histrionics, Jim,",Angelina,James diGriz
18,"I wouldn't expect that kind of juvenile trick from you, staring over my shoulder and widening your eyes as if there were someone behind me. I'm not going to turn and look. You're not getting out of this one alive.",Angelina,James diGriz
18,"Famous last words,",James diGriz,Angelina
19,"Have a drink,",Inskipp,James diGriz
19,"Ersatz terran brandy, not this local brand of plastic solvent.",Inskipp,James diGriz
19,"Drop dead, you....",James diGriz,Inskipp
19,Is that any kind of language to use on your superior officer in the Special Corps?,Inskipp,James diGriz
19,It's a good thing we're a relaxed organization without too many rules. Still—there are limits.,Inskipp,James diGriz
19,Why did you do it?,James diGriz,Inskipp
19,"Because you didn't, that's why. The operation is over, you are a success. Before you were merely on probation, but now you are a full agent.",Inskipp,James diGriz
19,"I hereby appoint you a Full Agent of the Special Corps,",Inskipp,James diGriz
19,by authority of the power vested in me.,Inskipp,James diGriz
19,"I thought I was no longer a member of the crew,",James diGriz,Inskipp
19,"I never received your resignation,",Inskipp,James diGriz
19,Not that it would have meant anything. You can't resign from the Corps.,Inskipp,James diGriz
19,Yeah—but I got your message when you gave me a discharge. Or did you forget that I stole a ship and you set off the scuttling charge by remote to blow me up? As you see I managed to pull the fuse just before it let go.,James diGriz,Inskipp
19,"Nothing of the sort, my boy,",Inskipp,James diGriz
19,You were so insistent about looking for the fair Angelina that I thought you might want to borrow a ship before we had a chance to assign you one. The one you took had the fuse rigged as it always is on these occasions. The fuse—not the charge—is set to explode five seconds after it is removed. I find this gives a certain independence of mind to prospective agents who regret their manner of departure.,Inskipp,James diGriz
19,You mean—the whole thing was a frame-up?,James diGriz,Inskipp
19,"You might say that. I prefer the term 'graduating-exercise'. This is the time when we find out if our crooked novices really will devote the rest of their lives to the pursuit of law and order. When they find out, too. We don't want there to be any regrets in later years. You found out, didn't you Jim?",Inskipp,James diGriz
19,"I found out something ... I'm not quite sure what yet,",James diGriz,Inskipp
19,It was a fine operation. I must say you showed a lot of imagination in the way you carried it out.,Inskipp,James diGriz
19,"But that business with the bank, I can't say I approve of it. The Corps has all the funds you will need....",Inskipp,James diGriz
19,"Same money,",James diGriz,Inskipp
19,"Where does the Corps get it? From planetary governments. And where do they get it from? Taxes of course. So I take it directly from the bank. The insurance company pays the bank for the loss, then declares a smaller income that year, pays less taxes to the government—and the result is exactly the same as your way!",James diGriz,Inskipp
19,How did you find me?,James diGriz,Inskipp
19,There was no bug on the ship.,James diGriz,Inskipp
19,"Simple child of nature that you are,",Inskipp,James diGriz
19,"Do you really think that any of our ships aren't bugged? And the job done so well it cannot be detected if you don't know where to look. For your information the apparently solid outer door of the spacelock contains quite a complex transmitter, strong enough for us to detect at quite a distance.",Inskipp,James diGriz
19,Then why didn't I hear it?,James diGriz,Inskipp
19,"For the simple reason that it wasn't broadcasting. I should add that the door also contains a receiver. The device only transmits when it receives the proper signal. We gave you time to reach your destination and then followed you. We lost you for a while in Freiburbad, but picked up your trail again in the hospital, right after you played musical chairs with the corpses. We lent you a hand there, the hospital was justifiably annoyed but we managed to keep them quiet. After that it was just a matter of keeping an eye on doctors and surgical equipment since your next move was obvious. I hope you'll be pleased to know that you are carrying a very compact little transmitter in your sternum.",Inskipp,James diGriz
19,"It was too good an opportunity to miss,",Inskipp,James diGriz
19,One night when you were under sedation the good doctor found the alcohol we had seen fit to include in one of your supply packages. He of course took advantage of this shipping error and a Corps surgeon made a little operation of his own.,Inskipp,James diGriz
19,Then you have been following me and watching ever since?,James diGriz,Inskipp
19,"That's right. But this was your case, just as much as it would have been if you knew we were there.",Inskipp,James diGriz
19,Then why did you move in for the kill like this?,James diGriz,Inskipp
19,I didn't blow the whistle for the marines.,James diGriz,Inskipp
19,"It's like this,",Inskipp,James diGriz
19,"I like a new man to have enough rope. But not so much that he will hang himself. You were here for what might be called a goodly long time, and I wasn't receiving any reports about revolutions or arrests you had made.",Inskipp,James diGriz
19,Would you have arrested her if we hadn't moved in?,Inskipp,James diGriz
19,"I don't know,",James diGriz,Inskipp
19,"Well I damn well knew what I was going to do,",Inskipp,James diGriz
19,So I did it. The plot is well nipped before it could bud and our multiple murderess is offplanet by now.,Inskipp,James diGriz
19,Let her go!,James diGriz,Inskipp
19,Let her go I tell you!,James diGriz,Inskipp
19,Would you turn her loose again—the way she is?,Inskipp,James diGriz
19,"This has been a rough assignment for you,",Inskipp,James diGriz
19,At times there can be a very thin line between right and wrong. If you are emotionally involved the line is almost impossible to see.,Inskipp,James diGriz
19,What will happen to her?,James diGriz,Inskipp
19,"The truth—for a change,",James diGriz,Inskipp
19,"All right, the truth. No promises—but the psych boys might be able to do something with her. If they can find the cause of the basic aberration. But that can be impossible to find at times.",Inskipp,James diGriz
19,Not in this case—I can tell them.,James diGriz,Inskipp
19,"In that case there might be a chance. I'll give positive orders that everything is to be tried before they even consider anything like personality removal. If that is done she is just another body, of which there are plenty in the galaxy. Sentenced to death she's just another corpse—of which there is an equal multitude.",Inskipp,James diGriz
19,"I know you Inskipp,",James diGriz,Inskipp
19,You're a born recruiting sergeant. When you lick them—make them join.,James diGriz,Inskipp
19,"What else,",Inskipp,James diGriz
19,She'd make a great agent.,Inskipp,James diGriz
19,"We'd make a great team,",James diGriz,Inskipp
19,Here's to crime.,James diGriz,Inskipp
19,Here's to crime.,Inskipp,James diGriz
